ID,ClassID,SubclassID,Material,InventoryType,RequiredLevel,SheatheType,RandomSelect,ItemRandomSuffixGroupID,Sound_override_subclassID,ScalingStatDistributionID,IconFileDataID,ItemGroupSoundsID,ContentTuningID,MaxDurability,AmmunitionType,ScalingStatValue,DamageType_0,DamageType_1,DamageType_2,DamageType_3,DamageType_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4
226788,4,2,8,9,0,0,0,0,-1,0,132608,7,0,35,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226796,4,2,8,9,0,0,0,0,-1,0,132608,7,0,35,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226815,4,2,8,9,0,0,0,0,-1,0,132608,7,0,35,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226773,4,2,8,1,0,0,0,0,-1,0,133129,7,0,70,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226786,4,2,8,1,0,0,0,0,-1,0,133129,7,0,70,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226792,4,2,8,1,0,0,0,0,-1,0,133129,7,0,70,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226801,4,2,8,1,0,0,0,0,-1,0,133129,7,0,70,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226819,4,2,8,1,0,0,0,0,-1,0,133129,7,0,70,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226777,4,2,8,10,0,0,0,0,-1,0,132951,7,0,40,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226784,4,2,8,10,0,0,0,0,-1,0,132951,7,0,40,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226793,4,2,8,10,0,0,0,0,-1,0,132951,7,0,40,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226802,4,2,8,10,0,0,0,0,-1,0,132951,7,0,40,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226820,4,2,8,10,0,0,0,0,-1,0,132951,7,0,40,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226779,4,2,8,7,0,0,0,0,-1,0,134588,7,0,75,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226787,4,2,8,7,0,0,0,0,-1,0,134588,7,0,75,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226791,4,2,8,7,0,0,0,0,-1,0,134588,7,0,75,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226799,4,2,8,7,0,0,0,0,-1,0,134588,7,0,75,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226818,4,2,8,7,0,0,0,0,-1,0,134588,7,0,75,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226778,4,2,8,3,0,0,0,0,-1,0,135032,7,0,60,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226785,4,2,8,3,0,0,0,0,-1,0,135032,7,0,60,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226790,4,2,8,3,0,0,0,0,-1,0,135032,7,0,60,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226798,4,2,8,3,0,0,0,0,-1,0,135032,7,0,60,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226817,4,2,8,3,0,0,0,0,-1,0,135032,7,0,60,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226776,4,2,8,5,0,0,0,0,-1,0,132741,7,0,120,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226783,4,2,8,5,0,0,0,0,-1,0,132741,7,0,120,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226795,4,2,8,5,0,0,0,0,-1,0,132741,7,0,120,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226804,4,2,8,5,0,0,0,0,-1,0,132741,7,0,120,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226822,4,2,8,5,0,0,0,0,-1,0,132741,7,0,120,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22150,4,0,3,2,0,0,0,0,-1,0,133280,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227974,2,5,1,17,53,1,0,0,-1,0,133047,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,203,0,0,0,0
227947,4,3,5,3,51,0,0,0,-1,0,135047,10,0,70,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228595,4,3,5,6,56,0,0,0,-1,0,132507,10,0,40,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228678,4,0,3,12,58,0,0,0,-1,0,133442,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22274,4,2,8,5,0,0,0,0,-1,0,132723,7,0,100,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228047,4,0,5,11,58,0,0,0,-1,0,133361,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228548,4,0,8,23,58,0,0,0,-1,0,135469,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228682,2,10,2,17,58,2,0,0,-1,0,135144,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,136,0,0,0,0
228683,4,0,5,11,58,0,0,0,-1,0,133377,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228684,4,0,3,2,58,0,0,0,-1,0,133291,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228533,4,0,3,2,56,0,0,0,-1,0,133297,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228551,4,2,8,5,58,0,0,0,-1,0,132723,7,0,100,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228553,4,4,6,1,58,0,0,0,-1,0,133069,11,0,80,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236005,4,4,1,5,60,0,0,0,-1,0,132737,9,0,165,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236014,4,4,1,5,60,0,0,0,-1,0,132737,9,0,165,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236006,4,4,1,7,60,0,0,0,-1,0,134681,9,0,120,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236015,4,4,1,7,60,0,0,0,-1,0,134681,9,0,120,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236007,4,4,1,1,60,0,0,0,-1,0,133160,9,0,100,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236016,4,4,1,1,60,0,0,0,-1,0,133160,9,0,100,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236008,4,4,1,3,60,0,0,0,-1,0,135060,9,0,100,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236017,4,4,1,3,60,0,0,0,-1,0,135060,9,0,100,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236009,4,4,1,8,60,0,0,0,-1,0,132587,9,0,75,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236018,4,4,1,8,60,0,0,0,-1,0,132587,9,0,75,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236010,4,4,1,10,60,0,0,0,-1,0,132962,9,0,55,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236019,4,4,1,10,60,0,0,0,-1,0,132962,9,0,55,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236011,4,4,1,6,60,0,0,0,-1,0,132516,9,0,55,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236020,4,4,1,6,60,0,0,0,-1,0,132516,9,0,55,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236012,4,4,1,9,60,0,0,0,-1,0,132614,9,0,55,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236021,4,4,1,9,60,0,0,0,-1,0,132614,9,0,55,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236119,4,4,1,9,60,0,0,0,-1,0,132601,9,0,55,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236124,4,4,1,9,60,0,0,0,-1,0,132601,9,0,55,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236133,4,4,1,9,60,0,0,0,-1,0,132601,9,0,55,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236115,4,4,1,5,60,0,0,0,-1,0,132637,9,0,165,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236132,4,4,1,5,60,0,0,0,-1,0,132637,9,0,165,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236141,4,4,1,5,60,0,0,0,-1,0,132637,9,0,165,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236118,4,4,1,10,60,0,0,0,-1,0,132959,9,0,55,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236129,4,4,1,10,60,0,0,0,-1,0,132959,9,0,55,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236138,4,4,1,10,60,0,0,0,-1,0,132959,9,0,55,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236121,4,4,1,7,60,0,0,0,-1,0,134667,9,0,120,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236127,4,4,1,7,60,0,0,0,-1,0,134667,9,0,120,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236136,4,4,1,7,60,0,0,0,-1,0,134667,9,0,120,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236117,4,4,1,1,60,0,0,0,-1,0,133117,9,0,100,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236128,4,4,1,1,60,0,0,0,-1,0,133117,9,0,100,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236137,4,4,1,1,60,0,0,0,-1,0,133117,9,0,100,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236122,4,4,1,3,60,0,0,0,-1,0,135045,9,0,100,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236126,4,4,1,3,60,0,0,0,-1,0,135045,9,0,100,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236135,4,4,1,3,60,0,0,0,-1,0,135045,9,0,100,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236123,4,4,1,8,60,0,0,0,-1,0,132548,9,0,75,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236131,4,4,1,8,60,0,0,0,-1,0,132548,9,0,75,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236140,4,4,1,8,60,0,0,0,-1,0,132548,9,0,75,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236120,4,4,1,6,60,0,0,0,-1,0,132511,9,0,55,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236125,4,4,1,6,60,0,0,0,-1,0,132511,9,0,55,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236134,4,4,1,6,60,0,0,0,-1,0,132511,9,0,55,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236043,4,3,5,5,60,0,0,0,-1,0,132637,11,0,140,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236058,4,3,5,5,60,0,0,0,-1,0,132637,11,0,140,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236045,4,3,5,7,60,0,0,0,-1,0,134667,11,0,105,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236053,4,3,5,7,60,0,0,0,-1,0,134667,11,0,105,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236046,4,3,5,1,60,0,0,0,-1,0,133117,11,0,85,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236054,4,3,5,1,60,0,0,0,-1,0,133117,11,0,85,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236044,4,3,5,3,60,0,0,0,-1,0,135045,11,0,85,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236052,4,3,5,3,60,0,0,0,-1,0,135045,11,0,85,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236049,4,3,5,8,60,0,0,0,-1,0,132548,11,0,70,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236057,4,3,5,8,60,0,0,0,-1,0,132548,11,0,70,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236047,4,3,5,10,60,0,0,0,-1,0,132959,11,0,50,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236055,4,3,5,10,60,0,0,0,-1,0,132959,11,0,50,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236048,4,3,5,6,60,0,0,0,-1,0,132511,11,0,50,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236051,4,3,5,6,60,0,0,0,-1,0,132511,11,0,50,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236042,4,3,5,9,60,0,0,0,-1,0,132601,11,0,50,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236050,4,3,5,9,60,0,0,0,-1,0,132601,11,0,50,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236147,4,3,5,5,60,0,0,0,-1,0,132637,10,0,140,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236159,4,3,5,5,60,0,0,0,-1,0,132637,10,0,140,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236169,4,3,5,5,60,0,0,0,-1,0,132637,10,0,140,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236179,4,3,5,5,60,0,0,0,-1,0,132637,10,0,140,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236143,4,3,5,7,60,0,0,0,-1,0,134667,10,0,105,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236154,4,3,5,7,60,0,0,0,-1,0,134667,10,0,105,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236164,4,3,5,7,60,0,0,0,-1,0,134667,10,0,105,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236173,4,3,5,7,60,0,0,0,-1,0,134667,10,0,105,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236144,4,3,5,1,60,0,0,0,-1,0,133117,10,0,85,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236155,4,3,5,1,60,0,0,0,-1,0,133117,10,0,85,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236165,4,3,5,1,60,0,0,0,-1,0,133117,10,0,85,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236174,4,3,5,1,60,0,0,0,-1,0,133117,10,0,85,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236145,4,3,5,3,60,0,0,0,-1,0,135045,10,0,85,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236153,4,3,5,3,60,0,0,0,-1,0,135045,10,0,85,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236163,4,3,5,3,60,0,0,0,-1,0,135045,10,0,85,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236172,4,3,5,3,60,0,0,0,-1,0,135045,10,0,85,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236146,4,3,5,8,60,0,0,0,-1,0,132548,10,0,70,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236158,4,3,5,8,60,0,0,0,-1,0,132548,10,0,70,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236168,4,3,5,8,60,0,0,0,-1,0,132548,10,0,70,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236177,4,3,5,8,60,0,0,0,-1,0,132548,10,0,70,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236142,4,3,5,10,60,0,0,0,-1,0,132959,10,0,50,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236156,4,3,5,10,60,0,0,0,-1,0,132959,10,0,50,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236166,4,3,5,10,60,0,0,0,-1,0,132959,10,0,50,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236175,4,3,5,10,60,0,0,0,-1,0,132959,10,0,50,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236148,4,3,5,6,60,0,0,0,-1,0,132511,10,0,50,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236152,4,3,5,6,60,0,0,0,-1,0,132511,10,0,50,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236162,4,3,5,6,60,0,0,0,-1,0,132511,10,0,50,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236171,4,3,5,6,60,0,0,0,-1,0,132511,10,0,50,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236149,4,3,5,9,60,0,0,0,-1,0,132601,10,0,50,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236151,4,3,5,9,60,0,0,0,-1,0,132601,10,0,50,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236160,4,3,5,9,60,0,0,0,-1,0,132601,10,0,50,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236170,4,3,5,9,60,0,0,0,-1,0,132601,10,0,50,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236023,4,2,8,5,60,0,0,0,-1,0,132737,10,0,120,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236039,4,2,8,5,60,0,0,0,-1,0,132737,10,0,120,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236024,4,2,8,7,60,0,0,0,-1,0,134681,10,0,90,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236036,4,2,8,7,60,0,0,0,-1,0,134681,10,0,90,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236025,4,2,8,1,60,0,0,0,-1,0,133160,10,0,70,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236037,4,2,8,1,60,0,0,0,-1,0,133160,10,0,70,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236026,4,2,8,3,60,0,0,0,-1,0,135060,10,0,70,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236035,4,2,8,3,60,0,0,0,-1,0,135060,10,0,70,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236027,4,2,8,8,60,0,0,0,-1,0,132587,10,0,60,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236033,4,2,8,8,60,0,0,0,-1,0,132587,10,0,60,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236028,4,2,8,10,60,0,0,0,-1,0,132962,10,0,40,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236038,4,2,8,10,60,0,0,0,-1,0,132962,10,0,40,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236029,4,2,8,6,60,0,0,0,-1,0,132516,10,0,40,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236032,4,2,8,6,60,0,0,0,-1,0,132516,10,0,40,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236030,4,2,8,9,60,0,0,0,-1,0,132614,10,0,40,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236040,4,2,8,9,60,0,0,0,-1,0,132614,10,0,40,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236186,4,2,8,5,60,0,0,0,-1,0,132637,7,0,120,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236200,4,2,8,5,60,0,0,0,-1,0,132637,7,0,120,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236209,4,2,8,5,60,0,0,0,-1,0,132637,7,0,120,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236218,4,2,8,5,60,0,0,0,-1,0,132637,7,0,120,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236188,4,2,8,7,60,0,0,0,-1,0,134667,7,0,90,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236195,4,2,8,7,60,0,0,0,-1,0,134667,7,0,90,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236204,4,2,8,7,60,0,0,0,-1,0,134667,7,0,90,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236213,4,2,8,7,60,0,0,0,-1,0,134667,7,0,90,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236182,4,2,8,1,60,0,0,0,-1,0,133117,7,0,70,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236196,4,2,8,1,60,0,0,0,-1,0,133117,7,0,70,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236205,4,2,8,1,60,0,0,0,-1,0,133117,7,0,70,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236214,4,2,8,1,60,0,0,0,-1,0,133117,7,0,70,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236189,4,2,8,3,60,0,0,0,-1,0,135045,7,0,70,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236194,4,2,8,3,60,0,0,0,-1,0,135045,7,0,70,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236203,4,2,8,3,60,0,0,0,-1,0,135045,7,0,70,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236212,4,2,8,3,60,0,0,0,-1,0,135045,7,0,70,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236185,4,2,8,8,60,0,0,0,-1,0,132548,7,0,60,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236199,4,2,8,8,60,0,0,0,-1,0,132548,7,0,60,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236208,4,2,8,8,60,0,0,0,-1,0,132548,7,0,60,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236217,4,2,8,8,60,0,0,0,-1,0,132548,7,0,60,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236184,4,2,8,10,60,0,0,0,-1,0,132959,7,0,40,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236197,4,2,8,10,60,0,0,0,-1,0,132959,7,0,40,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236206,4,2,8,10,60,0,0,0,-1,0,132959,7,0,40,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
