ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,ParentItemID
191628,1,1,0,-1,-1,0,9335,0,231309
191637,0,1,0,-1,-1,0,15823,0,231315
191639,0,1,0,-1,-1,0,14254,0,231316
191640,1,1,0,-1,-1,0,468260,0,231316
191641,0,1,0,-1,-1,0,432639,0,231317
191642,1,1,0,-1,-1,0,18055,0,231317
191643,0,1,0,-1,-1,0,432639,0,231318
191644,1,1,0,-1,-1,0,15715,0,231318
191645,0,1,0,-1,-1,0,14254,0,231319
191646,0,1,0,-1,-1,0,468310,0,231320
191647,0,1,0,-1,-1,0,468268,0,231321
191648,0,1,0,-1,-1,0,468270,0,231322
191649,0,1,0,-1,-1,0,468272,0,231323
191650,1,1,0,-1,-1,0,15807,0,231323
191651,0,1,0,-1,-1,0,468273,0,231324
191652,1,1,0,-1,-1,0,13831,0,231324
191657,0,1,0,-1,-1,0,436284,0,231328
191658,1,1,0,-1,-1,0,21515,0,231328
191659,0,1,0,-1,-1,0,468275,0,231329
191660,1,1,0,-1,-1,0,21524,0,231329
191661,0,1,0,-1,-1,0,468277,0,231330
191662,1,1,0,-1,-1,0,21514,0,231330
191663,0,1,0,-1,-1,0,21518,0,231331
191664,0,1,0,-1,-1,0,468278,0,231332
191665,1,1,0,-1,-1,0,467828,0,231332
191669,0,1,0,-1,-1,0,468288,0,231336
191670,1,1,0,-1,-1,0,432639,0,231336
191671,0,1,0,-1,-1,0,448324,0,231337
191672,1,1,0,-1,-1,0,15812,0,231337
191673,0,1,0,-1,-1,0,432639,0,231338
191674,0,1,0,-1,-1,0,468289,0,231340
191675,1,1,0,-1,-1,0,13390,0,231340
191676,1,1,0,-1,-1,0,21474,0,231341
191677,2,1,0,-1,-1,0,21409,0,231341
191678,0,1,0,-1,-1,0,432639,0,231341
191679,0,1,0,-1,-1,0,13390,0,231342
191680,1,1,0,-1,-1,0,9345,0,231342
191681,1,1,0,-1,-1,0,13385,0,231343
191682,0,1,0,-1,-1,0,9342,0,231343
191683,0,1,0,-1,-1,0,468303,0,231346
191685,1,1,0,-1,-1,0,14799,0,231346
191690,0,1,0,-1,-1,0,468309,0,231350
191691,1,1,0,-1,-1,0,23181,0,231350
191692,2,1,0,-1,-1,0,13383,0,231350
191693,1,1,0,-1,-1,0,22852,0,231351
191694,2,1,0,-1,-1,0,13385,0,231351
191695,0,1,0,-1,-1,0,432639,0,231351
191696,0,1,0,-1,-1,0,436239,0,231352
191697,1,1,0,-1,-1,0,460229,0,231352
191698,2,1,0,-1,-1,0,13390,0,231352
191699,0,1,0,-1,-1,0,436239,0,231353
191700,1,1,0,-1,-1,0,28113,0,231353
191701,2,1,0,-1,-1,0,13390,0,231353
191702,1,1,0,-1,-1,0,468270,0,231320
191733,1,1,0,-1,-1,0,468459,0,231287
191734,1,1,0,-1,-1,0,13385,0,230942
191749,1,1,0,-1,-1,0,469493,0,231460
191765,0,1,0,-1,-1,0,436239,0,231530
191766,0,1,0,-1,-1,0,432639,0,231531
191767,0,1,0,-1,-1,0,459608,0,231532
191768,1,1,0,-1,-1,0,436239,0,231532
191769,0,1,0,-1,-1,0,448324,0,231533
191770,1,1,0,-1,-1,0,432639,0,231533
191771,0,1,0,-1,-1,0,432639,0,231534
191772,0,1,0,-1,-1,0,436239,0,231535
191773,0,1,0,-1,-1,0,436239,0,231536
191774,0,1,0,-1,-1,0,432639,0,231537
191775,0,1,0,-1,-1,0,436239,0,231538
191776,0,1,0,-1,-1,0,432639,0,231539
191777,0,1,0,-1,-1,0,448324,0,231540
191778,1,1,0,-1,-1,0,432639,0,231540
191779,0,1,0,-1,-1,0,459608,0,231541
191780,1,1,0,-1,-1,0,436239,0,231541
191781,0,1,0,-1,-1,0,436239,0,231543
191782,1,1,0,-1,-1,0,432639,0,231543
191783,0,1,0,-1,-1,0,436239,0,231544
191784,0,1,0,-1,-1,0,436239,0,231545
191785,1,1,0,-1,-1,0,432639,0,231545
191786,0,1,0,-1,-1,0,459605,0,231546
191787,0,1,0,-1,-1,0,432639,0,231547
191788,0,1,0,-1,-1,0,460230,0,231548
191789,1,1,0,-1,-1,0,436239,0,231548
191790,0,1,0,-1,-1,0,432639,0,231549
191791,1,1,0,-1,-1,0,436239,0,231549
191792,0,1,0,-1,-1,0,432639,0,231551
191793,0,1,0,-1,-1,0,459605,0,231552
191794,0,1,0,-1,-1,0,432639,0,231553
191795,1,1,0,-1,-1,0,436239,0,231553
191796,0,1,0,-1,-1,0,460230,0,231554
191797,1,1,0,-1,-1,0,436239,0,231554
191798,0,1,0,-1,-1,0,436239,0,231555
191799,0,1,0,-1,-1,0,432639,0,231557
191800,1,1,0,-1,-1,0,9335,0,231557
191801,0,1,0,-1,-1,0,436239,0,231558
191802,1,1,0,-1,-1,0,14089,0,231558
191803,0,1,0,-1,-1,0,459598,0,231560
191804,1,1,0,-1,-1,0,436239,0,231560
191805,2,1,0,-1,-1,0,9332,0,231560
191806,0,1,0,-1,-1,0,432639,0,231561
191807,1,1,0,-1,-1,0,9335,0,231561
191808,0,1,0,-1,-1,0,436239,0,231562
191809,1,1,0,-1,-1,0,14089,0,231562
191810,0,1,0,-1,-1,0,436239,0,231563
191811,1,1,0,-1,-1,0,14089,0,231563
191812,0,1,0,-1,-1,0,432639,0,231564
191813,1,1,0,-1,-1,0,9335,0,231564
191814,0,1,0,-1,-1,0,432639,0,231565
191815,1,1,0,-1,-1,0,9335,0,231565
191816,1,1,0,-1,-1,0,14089,0,231566
191817,0,1,0,-1,-1,0,436239,0,231566
191818,0,1,0,-1,-1,0,436239,0,231567
191819,1,1,0,-1,-1,0,14089,0,231567
191820,0,1,0,-1,-1,0,436239,0,231568
191821,1,1,0,-1,-1,0,14089,0,231568
191822,0,1,0,-1,-1,0,459598,0,231569
191823,1,1,0,-1,-1,0,436239,0,231569
191824,2,1,0,-1,-1,0,9332,0,231569
191825,0,1,0,-1,-1,0,432639,0,231570
191826,0,1,0,-1,-1,0,436239,0,231571
191827,0,1,0,-1,-1,0,432639,0,231572
191828,1,1,0,-1,-1,0,436239,0,231573
191829,0,1,0,-1,-1,0,436239,0,231574
191830,0,1,0,-1,-1,0,459593,0,231575
191831,1,1,0,-1,-1,0,436239,0,231575
191832,0,1,0,-1,-1,0,432639,0,231576
191833,0,1,0,-1,-1,0,436239,0,231577
191834,0,1,0,-1,-1,0,459593,0,231578
191835,1,1,0,-1,-1,0,436239,0,231578
191836,0,1,0,-1,-1,0,432639,0,231579
191837,0,1,0,-1,-1,0,436239,0,231580
191838,1,1,0,-1,-1,0,436239,0,231581
191867,0,1,0,-1,-1,0,468528,0,231509
191922,0,1,0,-1,-1,0,436239,0,231639
191923,1,1,0,-1,-1,0,468590,0,231639
191925,0,1,0,-1,-1,0,436239,0,231640
191926,1,1,0,-1,-1,0,467142,0,231640
191927,2,1,0,-1,-1,0,21625,0,231640
191928,0,1,0,-1,-1,0,436239,0,231641
191929,1,1,0,-1,-1,0,467142,0,231641
191930,2,1,0,-1,-1,0,21625,0,231641
191931,0,1,0,-1,-1,0,459602,0,231643
191932,1,1,0,-1,-1,0,436239,0,231643
191933,2,1,0,-1,-1,0,467443,0,231643
191934,0,1,0,-1,-1,0,468592,0,231645
191935,0,1,0,-1,-1,0,467647,0,231646
191936,0,1,0,-1,-1,0,436239,0,231647
191937,1,1,0,-1,-1,0,14054,0,231647
191938,0,1,0,-1,-1,0,436239,0,231648
191939,1,1,0,-1,-1,0,14248,0,231648
191940,0,1,0,-1,-1,0,436239,0,231649
191941,1,1,0,-1,-1,0,14047,0,231649
191942,0,1,0,-1,-1,0,459601,0,231650
191943,1,1,0,-1,-1,0,436239,0,231650
191944,0,1,0,-1,-1,0,9417,0,231651
191946,1,1,0,-1,-1,0,9342,0,231652
191948,0,1,0,-1,-1,0,436239,0,231653
191949,1,1,0,-1,-1,0,432639,0,231653
191950,0,1,0,-1,-1,0,436239,0,231654
191951,1,1,0,-1,-1,0,432639,0,231654
191952,0,1,0,-1,-1,0,436239,0,231655
191953,1,1,0,-1,-1,0,432639,0,231655
191954,0,1,0,-1,-1,0,432639,0,231656
191955,1,1,0,-1,-1,0,459606,0,231656
191956,0,1,0,-1,-1,0,436239,0,231657
191957,0,1,0,-1,-1,0,436239,0,231658
191958,1,1,0,-1,-1,0,432639,0,231658
191959,0,1,0,-1,-1,0,436239,0,231659
191960,1,1,0,-1,-1,0,14248,0,231659
191961,0,1,0,-1,-1,0,436239,0,231660
191962,1,1,0,-1,-1,0,14248,0,231660
191963,0,1,0,-1,-1,0,459606,0,231661
191964,1,1,0,-1,-1,0,14799,0,231661
191965,0,1,0,-1,-1,0,436239,0,231662
191966,1,1,0,-1,-1,0,14047,0,231662
191967,0,1,0,-1,-1,0,436239,0,231663
191968,1,1,0,-1,-1,0,14047,0,231663
191969,0,1,0,-1,-1,0,436239,0,231664
191970,1,1,0,-1,-1,0,14127,0,231664
191971,0,1,0,-1,-1,0,436239,0,231665
191972,1,1,0,-1,-1,0,467143,0,231665
191973,0,1,0,-1,-1,0,436239,0,231666
191974,1,1,0,-1,-1,0,467144,0,231666
191975,0,1,0,-1,-1,0,459606,0,231667
191976,1,1,0,-1,-1,0,467144,0,231667
191977,0,1,0,-1,-1,0,436239,0,231668
191978,1,1,0,-1,-1,0,467550,0,231668
191979,0,1,0,-1,-1,0,436239,0,231669
191980,1,1,0,-1,-1,0,467550,0,231669
191981,0,1,0,-1,-1,0,436239,0,231670
191983,0,1,0,-1,-1,0,468621,0,231671
191984,0,1,0,-1,-1,0,467647,0,231672
191985,0,1,0,-1,-1,0,467550,0,231673
191986,0,1,0,-1,-1,0,467550,0,231674
191987,0,1,0,-1,-1,0,467550,0,231675
191988,0,1,0,-1,-1,0,459596,0,231676
191989,1,1,0,-1,-1,0,467828,0,231676
191990,0,1,0,-1,-1,0,459595,0,231677
191991,1,1,0,-1,-1,0,15714,0,231677
191992,0,1,0,-1,-1,0,436239,0,231678
191993,1,1,0,-1,-1,0,14047,0,231678
191994,0,1,0,-1,-1,0,436239,0,231679
191995,1,1,0,-1,-1,0,14047,0,231679
191996,0,1,0,-1,-1,0,436239,0,231680
191997,1,1,0,-1,-1,0,14054,0,231680
191998,0,1,0,-1,-1,0,436239,0,231681
191999,1,1,0,-1,-1,0,14047,0,231681
192000,0,1,0,-1,-1,0,14248,0,231682
192001,0,1,0,-1,-1,0,436239,0,231683
192002,0,1,0,-1,-1,0,436239,0,231684
192003,0,1,0,-1,-1,0,436239,0,231685
192004,1,1,0,-1,-1,0,432639,0,231685
192005,0,1,0,-1,-1,0,436239,0,231686
192006,1,1,0,-1,-1,0,432639,0,231686
192007,0,1,0,-1,-1,0,436239,0,231687
192008,0,1,0,-1,-1,0,459594,0,231688
192009,1,1,0,-1,-1,0,436239,0,231688
192010,0,1,0,-1,-1,0,436239,0,231689
192011,0,1,0,-1,-1,0,436239,0,231690
192012,1,1,0,-1,-1,0,432639,0,231690
192013,0,1,0,-1,-1,0,436239,0,231691
192014,1,1,0,-1,-1,0,432639,0,231691
192015,0,1,0,-1,-1,0,436239,0,231692
192016,0,1,0,-1,-1,0,436239,0,231693
192017,0,1,0,-1,-1,0,459594,0,231694
192018,1,1,0,-1,-1,0,436239,0,231694
192019,0,1,0,-1,-1,0,436239,0,231695
192020,1,1,0,-1,-1,0,14047,0,231695
192021,0,1,0,-1,-1,0,436239,0,231696
192022,1,1,0,-1,-1,0,14047,0,231696
192023,0,1,0,-1,-1,0,436239,0,231697
192024,1,1,0,-1,-1,0,14054,0,231697
192025,0,1,0,-1,-1,0,14248,0,231698
192026,0,1,0,-1,-1,0,436239,0,231699
192027,1,1,0,-1,-1,0,14047,0,231699
192028,0,1,0,-1,-1,0,459595,0,231700
192029,1,1,0,-1,-1,0,15714,0,231700
192030,0,1,0,-1,-1,0,467550,0,231701
192031,0,1,0,-1,-1,0,467550,0,231702
192032,0,1,0,-1,-1,0,467550,0,231703
192033,0,1,0,-1,-1,0,468621,0,231704
192034,0,1,0,-1,-1,0,467647,0,231705
192035,0,1,0,-1,-1,0,459596,0,231706
192036,1,1,0,-1,-1,0,467828,0,231706
192040,0,1,0,-1,-1,0,26227,0,231387
192041,1,1,0,-1,-1,0,468671,0,231387
192042,0,1,0,-1,-1,0,468688,0,231753
192043,0,1,0,-1,-1,0,436239,0,231755
192047,1,1,0,-1,-1,0,468714,0,224281
192048,0,1,0,-1,-1,0,448324,0,224281
192057,0,1,0,-1,-1,0,436239,0,231754
192059,0,1,0,-1,-1,0,468764,0,231777
192061,0,1,0,-1,-1,0,436239,0,231779
192062,1,0,0,120000,20000,1141,468768,0,231779
192065,0,0,0,300000,0,0,468769,0,231781
192066,0,1,0,-1,-1,0,436239,0,231782
192067,1,1,0,-1,-1,0,432639,0,231782
192068,2,1,0,-1,-1,0,9335,0,231782
192069,0,1,0,-1,-1,0,432639,0,231783
192070,0,1,0,-1,-1,0,432639,0,231784
192071,2,1,0,-1,-1,0,468780,0,231784
192074,0,1,0,-1,-1,0,436239,0,231785
192075,1,1,0,-1,-1,0,468785,0,231785
192084,0,1,0,-1,-1,0,432639,0,231803
192088,0,1,0,-1,-1,0,436239,0,231815
192089,0,2,0,-1,-1,0,16551,0,231817
192092,0,1,0,-1,-1,0,448324,0,231823
192093,1,1,0,-1,-1,0,468993,0,231823
192102,1,1,0,-1,-1,0,13390,0,224280
192104,3,1,0,-1,-1,0,469086,0,224280
192167,0,1,0,-1,-1,0,469138,0,229806
192176,2,2,0,-1,-1,0,469148,0,231754
192178,2,2,0,-1,-1,0,469140,0,231755
192180,0,1,0,-1,-1,0,17625,0,231885
192182,0,2,0,0,-1,0,13318,0,231887
192184,4,0,0,-1,-1,0,469191,0,231509
192185,1,1,0,-1,-1,0,469183,0,231890
192188,2,0,0,60000,60000,2331,469199,0,231890
192189,2,0,0,60000,60000,2331,469201,0,224279
192190,0,1,0,-1,-1,0,13385,0,224279
192191,0,1,0,-1,-1,0,14799,0,231890
192192,2,1,0,-1,-1,0,469211,0,229910
192193,2,1,0,-1,-1,0,18023,0,231509
192194,3,0,0,60000,60000,0,469221,0,229910
192208,0,1,0,-1,-1,0,469499,0,231910
192209,0,1,0,-1,-1,0,467443,0,231911
192216,0,1,0,-1,-1,0,448324,0,230246
192394,0,0,0,60000,0,0,469463,0,232077
192765,0,1,0,-1,-1,0,436239,0,231460
192766,0,1,0,-1,-1,0,467550,0,231912
192767,1,1,0,-1,-1,0,21626,0,231912
192768,0,1,0,-1,-1,0,467651,0,231913
192769,1,1,0,-1,-1,0,21618,0,231910
192770,2,1,0,-1,-1,0,467318,0,231910
192771,0,1,0,-1,-1,0,15807,0,232297
192772,1,2,0,-1,-1,0,469147,0,232297
192781,0,1,0,-1,-1,0,14047,0,232309
192785,0,1,0,-1,-1,0,432639,0,232311
192786,0,1,0,-1,-1,0,14047,0,232299
192803,1,2,0,-1,-1,0,469673,0,230993
192805,0,1,0,-1,-1,0,436239,0,231902
192806,1,1,0,-1,-1,0,21503,0,231902
192814,1,1,0,-1,-1,0,469823,0,231509
192815,0,1,0,-1,-1,0,460230,0,232357
192850,0,1,0,-1,-1,0,448324,0,229971
192851,0,1,0,-1,-1,0,448324,0,229909
192852,0,1,0,-1,-1,0,448324,0,229972
193001,2,1,0,-1,-1,0,22912,0,224280
193014,3,1,0,-1,-1,0,18043,0,231509
193024,1,1,0,-1,-1,0,467142,0,231670
193362,0,1,0,-1,-1,0,432639,0,233372
193363,0,1,0,-1,-1,0,21412,0,233373
193364,0,1,0,-1,-1,0,432639,0,233374
193366,0,1,0,-1,-1,0,432639,0,233375
193367,0,1,0,-1,-1,0,1213288,0,233376
193368,1,1,0,-1,-1,0,13388,0,233376
193382,0,1,0,-1,-1,0,436239,0,233382
193383,1,1,0,-1,-1,0,1214400,0,233382
193385,0,1,0,-1,-1,0,436239,0,233383
193386,1,1,0,-1,-1,0,467437,0,233383
193387,0,1,0,-1,-1,0,436239,0,233384
193388,1,1,0,-1,-1,0,467437,0,233384
193390,0,1,0,-1,-1,0,436239,0,233385
193391,1,1,0,-1,-1,0,1214403,0,233385
193392,0,1,0,-1,-1,0,436239,0,233386
193393,1,1,0,-1,-1,0,467549,0,233386
193395,0,1,0,-1,-1,0,432639,0,233387
193396,0,1,0,-1,-1,0,432639,0,233388
193398,0,1,0,-1,-1,0,460230,0,233389
193400,0,1,0,-1,-1,0,432639,0,233390
193401,0,1,0,-1,-1,0,432639,0,233391
193415,0,1,0,-1,-1,0,448324,0,233397
193418,0,1,0,-1,-1,0,448324,0,233398
193422,0,1,0,-1,-1,0,448324,0,233400
193442,0,1,0,-1,-1,0,436239,0,233407
193443,0,1,0,-1,-1,0,448324,0,233408
193446,0,1,0,-1,-1,0,448324,0,233410
193448,0,1,0,-1,-1,0,448324,0,233411
193450,0,1,0,-1,-1,0,1213288,0,233412
193452,0,1,0,-1,-1,0,432639,0,233413
193453,1,1,0,-1,-1,0,1213288,0,233413
193467,0,1,0,-1,-1,0,468270,0,233420
193469,0,1,0,-1,-1,0,436239,0,233423
193470,1,1,0,-1,-1,0,466938,0,233423
193471,0,1,0,-1,-1,0,436239,0,233424
193472,0,1,0,-1,-1,0,436239,0,233425
193473,1,1,0,-1,-1,0,15715,0,233425
193475,0,1,0,-1,-1,0,436239,0,233427
193476,0,1,0,-1,-1,0,436239,0,233428
193477,0,1,0,-1,-1,0,436239,0,233429
193479,0,1,0,-1,-1,0,436239,0,233430
193480,0,1,0,-1,-1,0,436239,0,233431
193481,0,1,0,-1,-1,0,436239,0,233432
193482,0,1,0,-1,-1,0,432639,0,233433
193483,0,1,0,-1,-1,0,460230,0,233435
193484,0,1,0,-1,-1,0,432639,0,233436
193485,0,1,0,-1,-1,0,436239,0,233437
193486,0,1,0,-1,-1,0,436239,0,233438
193487,0,1,0,-1,-1,0,466938,0,233439
193491,0,1,0,-1,-1,0,23203,0,233441
193492,0,1,0,-1,-1,0,1213288,0,233442
193493,0,1,0,-1,-1,0,22912,0,233443
193504,0,2,0,-1,-1,0,16916,0,233490
193505,1,2,0,-1,-1,0,446327,0,233490
193507,0,1,0,-1,-1,0,1213813,0,233492
193519,0,1,0,-1,-1,0,432639,0,233502
193520,1,1,0,-1,-1,0,9331,0,233502
193521,2,0,0,90000,-1,0,474116,0,233502
193522,0,1,0,-1,-1,0,22912,0,233503
193523,1,1,0,-1,-1,0,13387,0,233503
193524,0,1,0,-1,-1,0,432639,0,233504
193529,1,1,0,-1,-1,0,14054,0,233507
193530,2,1,0,-1,-1,0,474142,0,233507
203008,0,1,0,-1,-1,0,23730,0,233509
203009,1,1,0,-1,-1,0,474196,0,233509
203010,2,1,0,-1,-1,0,474232,0,233509
203013,0,1,0,-1,-1,0,14798,0,233515
203014,1,2,0,-1,-1,0,474236,0,233515
203020,0,1,0,-1,-1,0,436239,0,233519
203021,1,1,0,-1,-1,0,14248,0,233519
203025,1,1,0,-1,-1,0,13388,0,233524
203026,0,1,0,-1,-1,0,432639,0,233524
203032,0,1,0,-1,-1,0,436239,0,233562
203033,1,1,0,-1,-1,0,468621,0,233562
203035,0,1,0,-1,-1,0,13390,0,233565
203038,0,1,0,-1,-1,0,436239,0,233569
203039,1,1,0,-1,-1,0,467550,0,233569
203040,0,0,0,180000,-1,0,1213209,0,233570
203041,0,1,0,-1,-1,0,14799,0,233571
203042,0,1,0,-1,-1,0,432639,0,233572
203047,0,1,0,-1,-1,0,436239,0,233576
203048,1,1,0,-1,-1,0,9336,0,233576
203052,0,0,0,120000,-1,0,1213297,0,233580
203053,0,1,0,-1,-1,0,468224,0,233581
203054,1,1,0,-1,-1,0,21361,0,233581
203060,0,1,0,-1,-1,0,436239,0,233585
203061,2,1,0,-1,-1,0,9329,0,233585
203062,0,1,0,-1,-1,0,436239,0,233587
203063,1,1,0,-1,-1,0,9333,0,233587
203064,0,0,0,120000,-1,0,1213335,0,233589
203075,0,1,0,-1,-1,0,436239,0,233599
203076,1,1,0,-1,-1,0,466938,0,233599
203077,0,1,0,-1,-1,0,436239,0,233600
203078,1,1,0,-1,-1,0,1213288,0,233600
203079,0,0,0,180000,-1,0,26467,0,233601
203085,0,1,0,-1,-1,0,13386,0,233606
203089,0,1,0,-1,-1,0,468590,0,233609
203096,0,1,0,-1,-1,0,13388,0,233615
203097,0,1,0,-1,-1,0,436239,0,233616
203098,1,1,0,-1,-1,0,432639,0,233616
203099,2,1,0,-1,-1,0,14054,0,233616
203102,0,1,0,-1,-1,0,436239,0,233620
203103,1,1,0,-1,-1,0,14054,0,233620
203104,0,2,0,-1,-1,0,1213355,0,233621
203111,0,1,0,-1,-1,0,436239,0,233626
203112,1,1,0,-1,-1,0,9330,0,233626
203113,0,0,0,120000,20000,1141,1213366,0,233627
203114,0,1,0,-1,-1,0,18196,0,233628
203115,0,1,0,-1,-1,0,436239,0,233629
203116,1,1,0,-1,-1,0,469481,0,233629
203117,0,1,0,-1,-1,0,432639,0,233630
203118,1,1,0,-1,-1,0,17367,0,233630
203125,0,1,0,-1,-1,0,1213288,0,233634
203126,1,1,0,-1,-1,0,9335,0,233634
203130,0,1,0,-1,-1,0,1214204,0,233636
203134,0,0,0,180000,-1,0,1214206,0,233639
203135,0,1,0,-1,-1,0,1213289,0,233640
203136,0,1,0,-1,-1,0,468764,0,233641
203137,1,1,0,-1,-1,0,21618,0,233641
203138,0,1,0,-1,-1,0,432639,0,233642
203140,2,1,0,-1,-1,0,13390,0,233642
203141,0,1,0,-1,-1,0,7544,0,233643
203142,1,1,0,-1,-1,0,14089,0,233643
203146,0,2,0,-1,-1,0,1214208,0,233647
203147,0,1,0,-1,-1,0,436239,0,233648
203148,1,1,0,-1,-1,0,14054,0,233648
203149,0,0,0,120000,-1,0,1214214,0,233649
203156,1,1,0,-1,-1,0,432639,0,233654
203159,0,1,0,-1,-1,0,1213288,0,233659
203160,1,1,0,-1,-1,0,432639,0,233659
203161,0,1,0,-1,-1,0,432639,0,233660
203162,0,1,0,-1,-1,0,432639,0,233661
203163,1,1,0,-1,-1,0,1213288,0,233661
203164,0,1,0,-1,-1,0,1213288,0,233662
203165,0,1,0,-1,-1,0,1213288,0,233663
203166,0,1,0,-1,-1,0,448324,0,233664
203167,1,1,0,-1,-1,0,460230,0,233664
203168,0,1,0,-1,-1,0,436239,0,233665
203169,0,1,0,-1,-1,0,448324,0,233666
203171,0,1,0,-1,-1,0,448324,0,233667
203173,0,1,0,-1,-1,0,436239,0,233668
203215,0,1,0,-1,-1,0,436239,0,233684
203216,1,1,0,-1,-1,0,467437,0,233684
203217,0,1,0,-1,-1,0,448324,0,233685
203218,1,1,0,-1,-1,0,467437,0,233685
203220,0,1,0,-1,-1,0,436239,0,233686
203221,1,1,0,-1,-1,0,1214399,0,233686
203222,0,1,0,-1,-1,0,436239,0,233687
203223,1,1,0,-1,-1,0,1214402,0,233687
203224,0,1,0,-1,-1,0,448324,0,233688
203225,1,1,0,-1,-1,0,469410,0,233688
203227,0,1,0,-1,-1,0,1213288,0,233689
203229,0,1,0,-1,-1,0,432639,0,233690
203234,0,1,0,-1,-1,0,1213288,0,233692
203235,1,1,0,-1,-1,0,28113,0,233692
203236,0,1,0,-1,-1,0,1213288,0,233693
203255,0,1,0,-1,-1,0,432639,0,233700
203256,1,1,0,-1,-1,0,436239,0,233700
203260,0,1,0,-1,-1,0,432639,0,233702
203261,1,1,0,-1,-1,0,436239,0,233702
203268,0,1,0,-1,-1,0,436239,0,233705
203273,0,1,0,-1,-1,0,436239,0,233707
203274,1,1,0,-1,-1,0,432639,0,233707
203275,0,1,0,-1,-1,0,432639,0,233708
203280,0,1,0,-1,-1,0,448324,0,233710
203283,0,1,0,-1,-1,0,436239,0,233711
203289,0,1,0,-1,-1,0,436239,0,233713
203317,0,1,0,-1,-1,0,436239,0,233724
203318,0,1,0,-1,-1,0,436239,0,233725
203320,0,1,0,-1,-1,0,9331,0,233730
203321,0,1,0,-1,-1,0,14254,0,233731
203322,0,1,0,-1,-1,0,467318,0,233732
203323,0,1,0,-1,-1,0,9331,0,233734
203324,0,1,0,-1,-1,0,14254,0,233735
203325,0,1,0,-1,-1,0,467318,0,233736
203326,0,1,0,-1,-1,0,9331,0,233738
203327,0,1,0,-1,-1,0,14254,0,233739
203328,0,1,0,-1,-1,0,467318,0,233740
203329,0,1,0,-1,-1,0,436239,0,233741
203330,0,1,0,-1,-1,0,467143,0,233743
203331,0,1,0,-1,-1,0,436239,0,233744
203333,0,1,0,-1,-1,0,436239,0,233745
203334,1,1,0,-1,-1,0,467142,0,233745
203335,0,1,0,-1,-1,0,436239,0,233746
203336,1,1,0,-1,-1,0,15715,0,233746
203338,0,1,0,-1,-1,0,467143,0,233748
203341,0,1,0,-1,-1,0,436239,0,233752
203382,1,1,0,-1,-1,0,467142,0,233744
203385,0,1,0,-1,-1,0,1213816,0,233793
203387,0,1,0,-1,-1,0,1213813,0,233795
203388,0,1,0,-1,-1,0,453053,0,233796
203391,0,2,0,-1,-1,0,463946,0,233797
203392,1,1,0,-1,-1,0,26158,0,233797
203393,2,1,0,-1,-1,0,463641,0,233797
203394,0,1,0,-1,-1,0,26158,0,233798
203395,1,1,0,-1,-1,0,26283,0,233798
203397,0,1,0,-1,-1,0,432639,0,233801
203401,0,1,0,-1,-1,0,1213813,0,233808
203408,0,1,0,-1,-1,0,432639,0,233959
203409,0,1,0,-1,-1,0,436239,0,233960
203421,1,1,0,-1,-1,0,1213963,0,233988
203423,0,1,0,-1,-1,0,448324,0,233990
203424,0,1,0,-1,-1,0,432639,0,233991
203426,0,0,0,120000,120000,2360,1213972,0,233993
203440,0,1,0,-1,-1,0,432639,0,234016
203441,1,1,0,-1,-1,0,14248,0,234016
203442,0,1,0,-1,-1,0,432639,0,234017
203443,0,1,0,-1,-1,0,13383,0,234018
203444,0,1,0,-1,-1,0,467144,0,234019
203445,1,1,0,-1,-1,0,21625,0,234019
203446,0,1,0,-1,-1,0,432639,0,234020
203447,1,1,0,-1,-1,0,15714,0,234020
203448,0,1,0,-1,-1,0,432639,0,234021
203449,0,1,0,-1,-1,0,13383,0,234022
203450,0,1,0,-1,-1,0,468592,0,234023
203451,1,1,0,-1,-1,0,21625,0,234023
203452,0,1,0,-1,-1,0,432639,0,234024
203453,1,1,0,-1,-1,0,15715,0,234024
203454,0,1,0,-1,-1,0,467142,0,234025
203455,1,1,0,-1,-1,0,21362,0,234025
203456,0,1,0,-1,-1,0,432639,0,234026
203457,0,1,0,-1,-1,0,13384,0,234027
203458,0,1,0,-1,-1,0,432639,0,234028
203459,1,1,0,-1,-1,0,18049,0,234028
203460,0,1,0,-1,-1,0,469481,0,234029
203461,1,1,0,-1,-1,0,21362,0,234029
203462,0,1,0,-1,-1,0,432639,0,234030
203463,0,1,0,-1,-1,0,13384,0,234031
203464,0,1,0,-1,-1,0,432639,0,234032
203465,1,1,0,-1,-1,0,14127,0,234032
203466,0,1,0,-1,-1,0,467430,0,234033
203467,1,1,0,-1,-1,0,21363,0,234033
203468,0,1,0,-1,-1,0,432639,0,234034
203469,0,1,0,-1,-1,0,13385,0,234035
203530,0,1,0,-1,-1,0,432639,0,234061
203544,0,1,0,-1,-1,0,436239,0,234076
203545,1,1,0,-1,-1,0,18049,0,234076
203546,0,1,0,-1,-1,0,467647,0,234079
203547,0,0,0,180000,30000,1141,1214233,0,234080
203550,0,1,0,-1,-1,0,432639,0,234083
203551,1,1,0,-1,-1,0,9333,0,234083
203554,0,1,0,-1,-1,0,436239,0,234086
203555,1,1,0,-1,-1,0,14056,0,234086
203556,2,1,0,-1,-1,0,1214258,0,234086
203559,0,1,0,-1,-1,0,13390,0,234089
203563,0,0,0,180000,-1,0,1214263,0,234092
