ID,AllowableRace,Description_lang,Display3_lang,Display2_lang,Display1_lang,Display_lang,DmgVariance,DurationInInventory,QualityModifier,BagFamily,StartQuestID,ItemRange,StatPercentageOfSocket_0,StatPercentageOfSocket_1,StatPercentageOfSocket_2,StatPercentageOfSocket_3,StatPercentageOfSocket_4,StatPercentageOfSocket_5,StatPercentageOfSocket_6,StatPercentageOfSocket_7,StatPercentageOfSocket_8,StatPercentageOfSocket_9,StatPercentEditor_0,StatPercentEditor_1,StatPercentEditor_2,StatPercentEditor_3,StatPercentEditor_4,StatPercentEditor_5,StatPercentEditor_6,StatPercentEditor_7,StatPercentEditor_8,StatPercentEditor_9,Field_1_15_3_55112_014_0,Field_1_15_3_55112_014_1,Field_1_15_3_55112_014_2,Field_1_15_3_55112_014_3,Field_1_15_3_55112_014_4,Field_1_15_3_55112_014_5,Field_1_15_3_55112_014_6,Field_1_15_3_55112_014_7,Field_1_15_3_55112_014_8,Field_1_15_3_55112_014_9,StatModifier_bonusStat_0,StatModifier_bonusStat_1,StatModifier_bonusStat_2,StatModifier_bonusStat_3,StatModifier_bonusStat_4,StatModifier_bonusStat_5,StatModifier_bonusStat_6,StatModifier_bonusStat_7,StatModifier_bonusStat_8,StatModifier_bonusStat_9,Stackable,MaxCount,MinReputation,RequiredAbility,SellPrice,BuyPrice,VendorStackCount,PriceVariance,PriceRandomValue,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,OppositeFactionItemID,ModifiedCraftingReagentItemID,ContentTuningID,PlayerLevelToItemLevelCurveID,MaxDurability,ItemNameDescriptionID,RequiredTransmogHoliday,RequiredHoliday,LimitCategory,Gem_properties,Socket_match_enchantment_ID,TotemCategoryID,InstanceBound,ZoneBound_0,ZoneBound_1,ItemSet,LockID,PageID,ItemDelay,MinFactionID,RequiredSkillRank,RequiredSkill,ItemLevel,AllowableClass,ItemRandomSuffixGroupID,RandomSelect,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,ScalingStatDistributionID,StatModifier_bonusAmount_0,StatModifier_bonusAmount_1,StatModifier_bonusAmount_2,StatModifier_bonusAmount_3,StatModifier_bonusAmount_4,StatModifier_bonusAmount_5,StatModifier_bonusAmount_6,StatModifier_bonusAmount_7,StatModifier_bonusAmount_8,StatModifier_bonusAmount_9,ExpansionID,ArtifactID,SpellWeight,SpellWeightCategory,SocketType_0,SocketType_1,SocketType_2,SheatheType,Material,PageMaterialID,LanguageID,Bonding,DamageType,ContainerSlots,RequiredPVPMedal,RequiredPVPRank,InventoryType,OverallQualityID,AmmunitionType,RequiredLevel
221400,-1,,,,,Emerald Chain Shoudlers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,0.9878000021,32768,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,2641,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,3,0,50
221401,-1,,,,,Emerald ChainLeggings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,0.99150002003,32768,24580,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,2641,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,7,3,0,50
221402,-1,,,,,Emerald Chain Helmet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,1.02160000801,32768,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,2641,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,3,0,50
221403,-1,,,,,Emerald Chain Gauntlets,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,1.02530002594,32768,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,2641,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,10,3,0,50
221404,-1,,,,,Emerald Chain Breastplate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,1.02900004387,32768,24580,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,2641,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,3,0,50
221405,-1,,,,,Emerald Chain Boots,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,1.03269994259,32768,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,2641,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,8,3,0,50
221406,-1,,,,,Emerald Leather Vest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,1.03629994392,32768,24580,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,2641,0,0,50,1032,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,5,3,0,50
221407,-1,,,,,Emerald Leather Gloves,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,1.03999996185,32768,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,2641,0,0,50,1032,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,10,3,0,50
221408,-1,,,,,Emerald Leather Helm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,1.04369997978,32768,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,2641,0,0,50,1032,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,50
221409,-1,,,,,Emerald Leather Sabatons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,1.04729998112,32768,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,2641,0,0,50,1032,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,8,3,0,50
221410,-1,,,,,Emerald Leather Pants,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,0.95090001822,32768,24580,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,2641,0,0,50,1032,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,7,3,0,50
221411,-1,,,,,Emerald Leather Shoulders,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,0.95459997654,32768,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,2641,0,0,50,1032,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,3,0,50
221412,-1,,,,,Emerald Dreamkeeper Gloves,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,0.95829999447,32768,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,9,8,8,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,10,3,0,50
221413,-1,,,,,Emerald Dreamkeeper Helm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,0.9618999958,32768,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,11,11,14,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,50
221414,-1,,,,,Emerald Dreamkeeper Pants,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,0.96560001373,32768,24580,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,9,8,9,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,7,3,0,50
221415,-1,,,,,Emerald Dreamkeeper Boots,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,0.96929997206,32768,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,10,8,8,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,8,3,0,50
221416,-1,,,,,Emerald Dreamkeeper Shoulders,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,0.97299998999,32768,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,9,8,9,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,3,0,50
221417,-1,,,,,Emerald Dreamkeeper Chest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,0.97659999132,32768,24580,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,10,8,8,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,5,3,0,50
221419,-1,,,,,Emerald Watcher Vest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,1.01049995422,32768,24580,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,5,3,0,50
221420,-1,,,,,Emerald Watcher Boots,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,1.01419997215,32768,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,8,3,0,50
221421,-1,,,,,Emerald Watcher Gloves,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,1.01779997349,32768,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,9,8,8,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,10,3,0,50
221422,-1,,,,,Emerald Watcher Helm,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,1.02149999142,32768,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,50
221423,-1,,,,,Emerald Watcher Leggings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,5,0,15000,60000,1,1,1.02520000935,32768,24580,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,9,9,8,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,7,3,0,50
221424,-1,,,,,Emerald Watcher Shoulders,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,1,0,4,0,7500,30000,1,1,1.02890002728,32768,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,2641,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,9,9,8,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,3,0,50
221439,-1,,,,,Armor of the Emerald Slumber,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,6,0,0,0,1,1,1.01040005684,36864,24580,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,5,0,0,5,0,22,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,5,3,0,50
221440,-1,,,,,Roar of the Dream,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,7,0,0,0,1,1,1.01400005817,36864,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,11,4,0,50
221441,-1,,,,,Warden of the Dream,1,0,-5.18499994278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,-1,-1,-1,-1,-1,-1,-1,1,0,6,0,16765,83822,1,1,1.01769995689,36864,24580,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2641,0,0,50,-1,0,0,70,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,18,14,10,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,17,3,0,43
221442,-1,,,,,Roar of the Guardian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,7,0,0,0,1,1,1.02139997482,36864,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,12,4,0,50
221443,-1,,,,,Roar of the Grove,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,7,0,0,0,1,1,1.02499997616,36864,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,12,4,0,50
221446,-1,,,,,Ritualist's Hammer,1,0,-8.15499973297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,1.03610002995,36864,24580,0,0,0,0,0,0,0,120,0,0,0,616,0,0,0,0,0,0,0,0,0,3000,0,0,0,58,1024,0,0,132,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,11,15,30,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,17,4,0,50
221447,-1,,,,,Ritualist's Bloodmoon Grimoire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,1.03970003128,36864,24580,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,1600,0,0,0,55,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,23,4,0,50
221448,-1,,,,,Talisman of the Corrupted Grove,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,1.04340004921,36864,24580,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,4,0,50
221450,-1,,,,,Gurubashi Pit Fighter's Bow,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0.97719997168,36864,24580,0,0,0,0,0,0,0,95,0,0,0,616,0,0,0,0,0,0,0,0,0,1800,0,0,0,55,4,0,0,39,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,15,4,2,50
221451,-1,,,,,Bloodthirst Crossbow,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0.98079997301,36864,24580,0,0,0,0,0,0,0,90,0,0,0,616,0,0,0,0,0,0,0,0,0,3100,0,0,0,55,4,0,0,77,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,26,4,2,50
221452,-1,,,,,Bloodfocused Arcane Band,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0.98449999094,36864,24580,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,11,4,0,50
221453,-1,,,,,Band of Boiling Blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0.98820000887,36864,24580,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,11,4,0,50
221454,-1,,,,,Glacial Blood Band,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0.9919000268,36864,24580,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,11,4,0,50
221455,-1,,,,,Bloodlight Reverence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0.99550002813,36864,24580,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,4,0,50
221456,-1,,,,,Eclipsed Sanguine Saber,1,0,-4.8029999733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0.99919998646,36864,24580,0,0,0,0,0,0,0,105,0,0,0,616,0,0,0,0,0,0,0,0,0,1500,0,0,0,55,2,0,0,42,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,21,4,0,50
221457,-1,,,,,Libram of Draconic Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,1.00290000439,36864,24580,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,28,4,0,50
