ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
1181654,0,0,6,0,0,102,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,468166
1181655,0,1,6,0,0,131,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,468166
1181658,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,468167,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468168
1181660,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,468169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468170
1181666,0,0,6,0,0,102,0,141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,468175
1181667,0,1,6,0,0,131,0,141,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,468175
1181682,0,0,9,1,0,0,0,136,0.33000001311,1,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,468184
1181747,0,0,6,0,0,135,0,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468224
1181748,0,1,6,0,0,13,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468224
1181768,0,0,6,0,0,108,0,25,1,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,2097220,0,1,0,1,0,468235
1181770,0,0,6,0,0,4,0,10,1,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468236
1181794,0,0,6,0,0,42,0,2,1,1,0,0,0,0,0,0,0,468255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468256
1181798,0,0,6,0,0,107,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,5,0,0,0,1,0,468260
1181810,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,468267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468268
1181812,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,468269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468270
1181817,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,468271,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468272
1181819,0,0,6,0,0,107,0,-10000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,536870912,0,1,0,468273
1181823,0,0,6,0,0,576,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,468275
1181825,0,0,6,0,0,576,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,468277
1181826,0,0,6,0,0,107,0,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,1,0,0,0,1,0,468278
1181841,0,0,6,0,0,4,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468288
1181845,0,0,6,0,0,107,0,-2000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,32768,1,0,468289
1181876,0,0,6,0,0,107,0,-2000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,8192,16777216,0,0,1,0,468303
1181887,0,0,6,0,0,107,0,-50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,1,0,0,1,0,468309
1181888,0,0,6,0,0,107,0,3000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,33554432,0,0,1,0,468310
1182053,0,0,6,0,0,79,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468387
1182054,0,1,6,0,0,136,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468387
1182055,0,2,6,0,0,552,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468387
1182057,0,0,6,0,0,108,0,-100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,137730,-2138963968,2162945,67239936,1,0,468388
1182058,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,468388
1182069,0,0,6,0,0,13,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468395
1182070,0,1,6,0,0,135,0,11,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468395
1182073,0,0,6,0,0,13,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,468397
1182074,0,0,6,0,0,135,0,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468398
1182075,0,1,6,0,0,13,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468398
1182077,0,0,6,0,0,135,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468400
1182078,0,1,6,0,0,13,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468400
1182079,0,0,6,0,0,13,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,468401
1182090,0,0,6,0,0,99,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468407
1182091,0,1,6,0,0,124,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468407
1182093,0,0,6,0,0,99,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468409
1182094,0,1,6,0,0,124,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468409
1182096,0,0,6,0,0,30,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,468411
1182097,0,0,6,0,0,30,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,468412
1182101,0,0,6,0,0,107,0,-500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,4,0,0,0,1,0,468415
1182102,0,1,6,0,0,107,0,-500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0,0,0,4,0,0,0,1,0,468415
1182104,0,0,6,0,0,107,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,1,0,0,0,1,0,468416
1182105,0,0,6,0,0,4,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468417
1182106,0,0,6,0,0,107,0,19,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,536870912,0,0,0,1,0,468418
1182113,0,0,6,0,0,4,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468425
1182116,0,0,6,0,0,108,0,65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,0,64,0,1,0,468427
1182119,0,0,6,0,0,108,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,536870912,0,1,0,468428
1182123,0,0,6,0,0,107,0,-3000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,8192,0,1,0,468431
1182125,0,0,6,0,0,107,0,-6000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,8388608,0,0,1,0,468433
1182126,0,0,6,0,0,4,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468434
1182129,0,0,6,0,0,52,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468436
1182131,0,0,6,0,0,107,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,512,0,0,0,1,0,468438
1182134,0,0,6,0,0,51,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468441
1182139,0,0,6,0,0,107,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,128,0,1,0,468445
1182140,0,0,6,0,0,4,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468446
1182141,0,0,6,0,0,4,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468447
1182146,0,0,6,0,0,107,0,-2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,1,0,0,1,0,468452
1182147,0,0,6,0,0,4,0,-30000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468453
1182159,0,1,3,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,467446
1182160,0,0,30,0,0,0,0,59,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,468458
1182161,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468459
1182162,0,0,6,0,0,108,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1024,0,0,0,1,0,468460
1182163,0,0,6,0,0,552,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,468461
1182164,0,1,3,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,468461
1182165,0,0,30,0,0,0,0,299,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,468462
1182166,0,1,6,0,0,564,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468462
1182243,0,0,6,0,0,107,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,32,0,16448,0,1,0,468512
1182244,0,1,6,0,0,108,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,32,0,16448,0,1,0,468512
1182276,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468528
1182282,0,0,6,0,0,108,0,-41,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,4096,0,0,0,1,0,468531
1182283,0,1,6,0,0,108,0,-6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,4464192,0,0,0,1,0,468531
1182284,0,2,6,0,0,107,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,65536,0,0,1,0,468531
1182300,0,0,6,0,0,552,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,468540
1182303,0,1,6,0,0,52,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468540
1182304,0,2,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,468543,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468540
1182399,0,0,6,0,0,135,0,51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468590
1182400,0,1,6,0,0,13,0,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468590
1182404,0,0,6,0,0,135,0,42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468592
1182405,0,1,6,0,0,13,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468592
1182446,0,0,6,0,0,135,0,31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468621
1182447,0,1,6,0,0,13,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468621
1182528,0,0,6,0,0,42,0,180,0,0,0,49,0,0,0,0,0,468670,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,468671
1182529,0,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,468671
1182559,0,0,6,0,0,135,0,128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468688
1182560,0,1,6,0,0,13,0,43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468688
1182581,0,0,6,0,0,99,0,338,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468700
1182606,0,0,6,0,0,135,0,144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468714
1182607,0,1,6,0,0,13,0,77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468714
1182689,0,0,6,0,0,135,0,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468764
1182690,0,1,6,0,0,13,0,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,468764
1182695,0,0,6,0,0,29,0,92,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468768
1182697,0,0,6,1,0,74,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,1,0,468769
1182710,0,0,6,0,0,42,0,3,0,1,0,0,0,0,0,0,0,18350,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468780
1182715,0,0,6,0,0,13,0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,96,0,0,0,0,0,0,0,1,0,468785
1183040,0,0,6,0,0,99,0,298,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468993
1183191,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469086
1183272,0,0,6,0,0,135,0,68,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469133
1183273,0,1,6,0,0,13,0,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469133
1183280,0,0,6,0,0,135,0,144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469138
1183281,0,1,6,0,0,13,0,77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469138
1183284,0,0,19,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,469140
1183295,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,469147
1183296,0,0,6,0,0,31,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469148
1183361,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469183
1183373,0,0,6,0,0,107,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,424951440,98310,65536,0,1,0,469191
1183382,0,0,34,0,0,0,0,0,1,1,0,0,224279,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469199
1183384,0,0,34,0,0,0,0,0,1,1,0,0,231890,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469201
1183408,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,469220,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469211
1183420,0,0,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,469221
1183449,0,0,6,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469236
1183450,0,0,6,0,0,4,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469237
1183451,0,0,6,0,0,226,1000,100,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469238
1183656,0,1,6,0,0,108,0,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4194304,8388608,4194304,0,1,0,467077
1183657,0,2,6,0,0,108,0,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,4194304,8388608,4194304,0,1,0,467077
1183758,0,0,6,0,0,135,0,84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469410
1183759,0,1,6,0,0,13,0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469410
1183832,0,0,6,0,0,261,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24980,0,0,0,0,0,0,1,0,469463
1183859,0,0,6,0,0,135,0,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469481
1183860,0,1,6,0,0,13,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469481
1183872,0,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,231661,64,0,0,0,0,0,0,18,138,469463
1183881,0,0,6,0,0,135,0,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469493
1183882,0,1,6,0,0,13,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,469493
1183901,0,0,6,0,0,161,0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469499
1184171,0,0,6,0,0,4,0,200,0,1,0,0,0,0,0,0,0,467826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469672
1184172,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,469672
1184173,0,0,3,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,469673
1184174,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,469673
1184406,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469823
1184419,0,0,6,0,0,29,0,299,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469828
1184916,0,1,6,0,0,108,0,-100,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,1,1,0,467739
1184917,0,2,6,0,0,4,0,60000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2048,0,0,0,1,0,467739
1185320,0,1,6,0,0,42,0,15,1,1,0,0,0,0,5,0,0,468062,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468046
1185720,0,1,6,0,0,112,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4309,0,0,0,1,0,0,0,1,0,467983
1187682,0,1,6,0,0,108,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8192,0,1,0,468431
1188936,0,2,6,0,0,108,0,100,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,64,0,0,0,1,0,457494
1189035,0,1,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,469140
1193541,0,0,6,0,0,69,0,1905,0,1,0,469,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,1,0,474116
1193582,0,0,6,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,474142
1193667,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,474196
1193720,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,474232
1193727,0,0,6,1,0,65,0,99999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,474236
1194551,0,0,6,0,0,135,0,144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,474727
1194552,0,1,6,0,0,13,0,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,474727
1194684,0,0,6,0,0,135,0,360,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,1213147
1194706,0,0,6,0,0,108,0,-65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,268435456,4096,0,0,1,0,1213159
1194707,0,0,6,0,0,4,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213160
1194715,0,0,6,0,0,107,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,131072,1,0,1213164
1194719,0,0,6,0,0,108,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,5,0,33554432,0,1,0,1213167
1194725,0,0,6,0,0,4,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213171
1194730,0,0,6,0,0,4,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213174
1194747,0,0,6,0,0,42,0,10,0,1,0,0,0,0,0,0,0,1213190,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213188
1194756,0,0,6,0,0,107,0,-1500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,64,0,0,1,0,1213196
1194764,0,0,6,0,0,593,0,-5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1213201
1194767,0,1,6,0,0,593,0,-5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1213201
1194777,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,1213210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213209
1194778,0,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1213211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213209
1194804,0,0,6,0,0,69,0,1379,0,1,0,341,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,1,0,1213232
1194805,0,1,38,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1213232
1194826,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,0,0,0,1,0,1213246
1194887,0,0,6,0,0,593,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1213288
1194888,0,1,6,0,0,593,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1213288
1194889,0,0,6,0,0,593,0,-2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1213289
1194890,0,1,6,0,0,593,0,-2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1213289
1194903,0,0,6,0,0,23,1000,-1,0,1,0,1,0,0,0,0,0,1213304,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213297
1194914,0,1,6,0,0,107,0,-6000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,8388608,0,0,1,0,1213246
1194917,0,0,6,0,0,4,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8388608,0,0,1,0,1213306
1194919,0,0,6,0,0,108,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,0,0,0,131072,1,0,1213307
1194922,0,0,6,0,0,108,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2097152,131072,1,0,1213309
1194923,0,0,6,0,0,107,0,100,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,536870912,0,0,0,1,0,1213310
1194925,0,0,6,0,0,107,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,4,0,1,0,1213312
1194928,0,0,6,0,0,108,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,33032,0,0,0,1,0,1213314
1194932,0,0,6,0,0,4,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213318
1194933,0,0,6,0,0,4,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213319
1194936,0,0,6,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213321
